發生時間,發生地點,死亡受傷人數,車種,經度,緯度
107年08月24日 13時09分00秒,新北市板橋區國慶路 / 新北市板橋區國慶路,死亡1;受傷0,民營公車-大客車;行人-人,121.463639,24.997142
107年08月24日 14時08分00秒,苗栗縣頭屋鄉台13線 23公里964.0公尺處西側向外側,死亡1;受傷0,自用-小客車;普通重型-機車,120.856634,24.577418
107年08月24日 14時22分00秒,臺北市中山區民權東路2段前0.0公尺,死亡1;受傷0,腳踏自行車-慢車;自用-小貨車(含客、貨兩用),121.537244,25.063759
107年08月24日 15時26分00秒,高雄市旗山區村旗亭巷馬頭幹61桿號前0.0公尺前,死亡1;受傷2,自用-小客車;自用-小客車;乘客-人,120.480100,22.886970
107年08月24日 21時29分00秒,新北市瑞芳區臺2線道路前0.0公尺,死亡1;受傷0,營業用-曳引車,121.833512,25.126336
107年08月24日 22時26分00秒,臺南市安南區北安路3段北側 / 臺南市安南區總安街1段,死亡1;受傷0,行人-人;自用-小客車,120.213408,23.051929
107年08月26日 09時57分00秒,臺北市士林區忠誠路1段 / 臺北市士林區忠義街,死亡1;受傷0,自用-小客車;腳踏自行車-慢車,121.528917,25.105662
107年08月26日 12時05分34秒,宜蘭縣蘇澳鎮和平路口 / 宜蘭縣蘇澳鎮永愛路口,死亡1;受傷0,自用-小客車;普通重型-機車,121.837383,24.620274
107年08月27日 04時15分00秒,屏東縣新埤鄉打鐵村南興路111號前0.0公尺,死亡1;受傷3,自用-小客車;乘客-人;乘客-人;乘客-人,120.546129,22.493924
107年08月27日 07時52分52秒,嘉義縣竹崎鄉義仁村166線44公里300公尺處,死亡1;受傷1,自用-小客車;自用-小客車,120.513037,23.507619
107年08月27日 08時00分00秒,桃園市中壢區忠孝路506號,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車;自用-小客車,121.252443,24.982716
107年08月27日 18時50分00秒,桃園市平鎮區新安里洪圳路250號前0.0公尺附近,死亡1;受傷1,普通重型-機車;行人-人;租賃車-小客車,121.251797,24.908361
107年08月27日 21時45分29秒,臺南市東區國道1號 326公里600.0公尺處南側向外側,死亡1;受傷3,營業用-半聯結車;營業用-半聯結車;營業用-半聯結車;乘客-人;乘客-人,120.248424,22.978530
107年08月28日 04時12分00秒,宜蘭縣頭城鎮竹安里頭濱路1段27號前0.0公尺,死亡1;受傷0,普通重型-機車,121.823662,24.836993
107年08月28日 08時15分00秒,新北市鶯歌區中正一路 / 新北市鶯歌區中山路,死亡1;受傷0,普通重型-機車;營業用-大貨車,121.352101,24.955540
107年08月28日 23時01分00秒,新北市五股區疏洪六路前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用),121.454638,25.078158
107年08月29日 04時42分00秒,臺中市太平區新光里旱溪東路二段前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);營業用-半聯結車,120.704973,24.157845
107年08月30日 03時38分25秒,嘉義縣水上鄉龍德村產業道路(電線桿編號:水崙14分11 N1982 HB29),死亡1;受傷0,普通重型-機車,120.381102,23.420832
107年08月30日 07時50分00秒,臺北市士林區中山北路5段 / 臺北市士林區幸福街,死亡1;受傷0,自用-小客車;行人-人,121.527608,25.096509
107年08月30日 08時13分00秒,宜蘭縣三星鄉行健溪一路2段東側 / 宜蘭縣三星鄉照林路2段南側,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用);乘客-人,121.680013,24.673587
107年08月30日 08時40分00秒,雲林縣二崙鄉中山路一段170號電桿前,死亡1;受傷0,普通重型-機車;自用-小客車,120.419404,23.775359
107年08月30日 09時43分00秒,宜蘭縣冬山鄉大安路90號前0.0公尺附近,死亡1;受傷0,普通重型-機車;營業用-曳引車,121.787330,24.632776
107年08月30日 14時58分00秒,嘉義縣中埔鄉隆興村中正路560號前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用),120.527816,23.439348
107年08月31日 00時35分00秒,彰化縣和美鎮山犁里道周路418號前0.0公尺前,死亡1;受傷1,行人-人;普通重型-機車,120.495214,24.108412
107年08月31日 02時28分00秒,新竹市東區光復路一段579號,死亡1;受傷0,普通重型-機車,121.011720,24.785621
107年08月31日 07時22分00秒,花蓮縣花蓮市中興路東側 / 花蓮縣花蓮市中美三街,死亡1;受傷0,自用-小客車;普通重型-機車,121.627572,23.994549
107年08月31日 09時20分00秒,臺南市玉井區台20線 34公里300.0公尺處東側向內側,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車,120.453656,23.110880
107年08月31日 20時00分00秒,新竹縣峨眉鄉台3線南向88K處附近,死亡1;受傷1,自用-小客車;乘客-人,121.012045,24.691693
107年08月31日 22時25分00秒,雲林縣四湖鄉溪尾村雲128鄉道,死亡1;受傷2,自用-小貨車(含客、貨兩用);乘客-人;乘客-人,120.195723,23.654024
107年09月01日 00時52分00秒,新北市雙溪區梅竹蹊路63號前0.0公尺,死亡1;受傷1,普通重型-機車;乘客-人,121.859438,25.035604
107年09月01日 05時10分00秒,高雄市苓雅區河南路133之1號前0.0公尺,死亡1;受傷0,自用-小客車;行人-人,120.325478,22.627188
107年09月01日 07時50分24秒,臺南市山上區縣178線 27公里北側,死亡1;受傷1,大型重型1(550C.C.以上)-機車;普通重型-機車,120.363737,23.087135
107年09月01日 18時16分00秒,臺東縣臺東市光明路東側 / 臺東縣臺東市更生路,死亡1;受傷0,自用-小客車;行人-人,121.151819,22.755249
107年09月02日 05時10分00秒,桃園市中壢區明德里環中東路2段口 / 桃園市中壢區明德里幸福街口,死亡1;受傷0,自用-小客車;普通重型-機車;自用-小客車,121.236497,24.949055
107年09月02日 07時50分00秒,彰化縣溪州鄉尾厝村大學路 / 彰化縣溪州鄉尾厝村莒光路,死亡1;受傷1,普通重型-機車;普通重型-機車,120.495567,23.855843
107年09月02日 10時55分00秒,新竹縣竹北市中華路1255巷口,死亡1;受傷0,普通重型-機車;普通重型-機車,120.998706,24.857502
107年09月02日 15時07分17秒,臺南市龍崎區崎頂里新市子路102之1號,死亡1;受傷1,普通重型-機車;大型重型1(550C.C.以上)-機車,120.364923,22.963409
107年09月04日 03時18分08秒,新竹市北區竹香北路路燈221106號處,死亡1;受傷1,普通重型-機車;乘客-人,120.948531,24.801645
107年09月04日 09時44分00秒,臺北市士林區承德路4段前0.0公尺,死亡1;受傷1,普通重型-機車;其他人-人,121.520164,25.089426
107年09月04日 17時30分00秒,屏東縣屏東市公興路368巷52號前0.0公尺,死亡1;受傷0,普通重型-機車,120.476255,22.641122
107年09月04日 19時40分00秒,高雄市小港區中安路 / 高雄市小港區中安路,死亡1;受傷0,自用-小貨車(含客、貨兩用),120.342781,22.583156
107年09月04日 23時43分00秒,桃園市桃園區永安路213號前(M107090087),死亡1;受傷0,行人-人;計程車-小客車,121.303884,24.998148
107年09月05日 03時24分00秒,新北市汐止區國道1號 32公里北側向外側,死亡1;受傷0,營業用-小貨車(含客、貨兩用);自用-半聯結車,121.668533,25.081816
107年09月05日 06時20分00秒,高雄市鳳山區村中山東路 / 高雄市鳳山區埤頂街,死亡1;受傷1,自用-小客車;普通重型-機車;乘客-人,120.382244,22.629355
107年09月05日 07時55分00秒,彰化縣大城鄉公館村青埔路前0.0公尺,死亡1;受傷6,自用-小客車;自用-小客車;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人,120.382988,23.953406
107年09月05日 08時28分11秒,雲林縣斗六市長林路南側 / 雲林縣斗六市產業道路,死亡1;受傷0,普通重型-機車;自用-小客車,120.526328,23.699157
107年09月05日 10時58分00秒,臺中市大甲區日南里工六路前0.0公尺,死亡1;受傷0,自用-小客車;普通重型-機車,120.647997,24.401950
107年09月05日 12時40分00秒,屏東縣屏東市信和里泰和10之18號,死亡1;受傷0,普通重型-機車,120.507758,22.704277
107年09月05日 15時01分00秒,雲林縣土庫鎮馬光路與信義街口,死亡1;受傷2,普通重型-機車;普通重型-機車;乘客-人,120.349706,23.704433
107年09月05日 15時40分40秒,桃園市中壢區月桃路2段東側 / 桃園市中壢區山大一路,死亡1;受傷0,自用-大貨車;普通重型-機車,121.166681,25.020962
107年09月05日 18時57分28秒,新竹縣竹東鎮中正路與工業一路,死亡1;受傷0,自用-小客車;行人-人,121.092939,24.730208
107年09月05日 21時12分13秒,新竹縣湖口鄉八德路1段247號前0.0公尺,死亡1;受傷0,普通重型-機車,121.032344,24.881814
107年09月06日 00時50分00秒,臺南市南區明興路215號前0.0公尺北側,死亡1;受傷0,普通重型-機車,120.185940,22.954654
107年09月06日 07時05分59秒,花蓮縣富里鄉台9線 303公里800.0公尺處附近向內側,死亡1;受傷0,普通重型-機車;自用-小客車,121.300168,23.263389
107年09月06日 09時22分00秒,臺中市大肚區大東里自由路前0.0公尺,死亡1;受傷1,普通重型-機車;普通重型-機車,120.548826,24.146976
107年09月06日 09時29分23秒,嘉義縣六腳鄉工廠村嘉59線3K,死亡1;受傷0,公營客運-大客車;普通重型-機車,120.301745,23.481150
107年09月06日 11時25分00秒,臺中市新社區福興里豐埔公路前0.0公尺,死亡1;受傷1,自用-小貨車(含客、貨兩用);乘客-人,120.880236,24.124845
107年09月06日 12時00分12秒,嘉義縣梅山鄉梅北村中山路937之8號前0.0公尺南側,死亡1;受傷1,自用-小客車;普通重型-機車;乘客-人,120.541112,23.589972
107年09月06日 14時08分25秒,花蓮縣花蓮市明禮路8號前0.0公尺,死亡1;受傷0,普通重型-機車;自用-大貨車;自用-小客車,121.609230,23.981447
107年09月06日 14時15分33秒,臺南市學甲區仁得里寶發路口 / 臺南市學甲區信義路口,死亡2;受傷0,普通重型-機車;普通重型-機車,120.172434,23.229495
107年09月06日 18時40分00秒,高雄市旗山區旗屏一路41號前0.0公尺,死亡1;受傷0,行人-人;自用-小客車,120.495700,22.881610
107年09月07日 11時24分00秒,宜蘭縣宜蘭市新生路前0.0公尺,死亡1;受傷0,腳踏自行車-慢車,121.766071,24.768646
107年09月07日 12時18分00秒,高雄市小港區村北林路 / 高雄市小港區水秀路,死亡1;受傷0,普通輕型-機車;營業用-大貨車,120.365500,22.563400
107年09月07日 14時47分00秒,苗栗縣頭份市新華里中正一路692號前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車,120.939901,24.682453
107年09月07日 19時29分50秒,嘉義縣民雄鄉鎮北村台一線255.1K處,死亡1;受傷1,普通重型-機車;乘客-人,120.441892,23.584512
107年09月07日 21時00分00秒,桃園市平鎮區中興路平鎮段229號前0.0公尺,死亡1;受傷1,行人-人;自用-小客車;行人-人;自用-小客車,121.190407,24.905011
107年09月08日 00時09分00秒,高雄市橋頭區成功北路機慢車道號前0.0公尺,死亡1;受傷0,普通重型-機車;普通重型-機車,120.300000,22.600000
107年09月08日 14時42分00秒,高雄市楠梓區村土庫三路 / 高雄市楠梓區土庫二路,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車;自用-小貨車(含客、貨兩用),120.326171,22.740953
107年09月08日 16時20分00秒,臺中市豐原區豐田里5鄰旱溪西路七段489號前0.0公尺,死亡1;受傷0,普通重型-機車,120.718888,24.231666
107年09月08日 22時26分22秒,宜蘭縣大同鄉台7線97公里800公尺處,死亡1;受傷0,自用-小客車,121.576674,24.649956
107年09月09日 06時00分00秒,臺中市西屯區廣福里中科路前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小客車,120.644070,24.201048
107年09月10日 00時53分00秒,高雄市旗山區國道10號 21公里700.0公尺處西側向外側,死亡1;受傷0,普通重型-機車;營業用-大貨車,120.491568,22.864309
107年09月10日 08時54分00秒,新北市樹林區保安街1段 / 新北市樹林區鎮前街,死亡1;受傷0,民營公車-大客車;行人-人,121.426500,24.993724
107年09月10日 13時05分00秒,臺北市北投區大度路2段前0.0公尺,死亡1;受傷0,普通重型-機車,121.479849,25.122416
107年09月10日 18時58分20秒,嘉義縣布袋鎮岑海里中山路與新中街口,死亡1;受傷0,腳踏自行車-慢車;營業用-大貨車,120.151325,23.379733
107年09月10日 19時35分00秒,雲林縣古坑鄉永昌村154乙線19公里處,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用),120.553441,23.631943
107年09月11日 11時50分00秒,臺東縣池上鄉福原村4鄰中東二路與新生路路口,死亡1;受傷0,自用-小客車;普通重型-機車,121.215810,23.121598
107年09月11日 16時49分00秒,新北市永和區中正橋道路前0.0公尺,死亡1;受傷1,普通重型-機車;行人-人,121.514939,25.018187
107年09月12日 01時41分00秒,新北市板橋區大漢橋路前0.0公尺,死亡1;受傷2,自用-小貨車(含客、貨兩用);自用-大貨車;乘客-人,121.471979,25.017629
107年09月12日 09時28分25秒,南投縣埔里鎮北安里中山路2段、明德二巷口,死亡1;受傷1,普通重型-機車;普通重型-機車,120.975500,23.970676
107年09月13日 00時50分35秒,宜蘭縣頭城鎮北宜公路58.5K處,死亡1;受傷0,普通重型-機車,121.793022,24.850932
107年09月13日 09時05分00秒,臺東縣臺東市台11線 175公里,死亡1;受傷0,營業用-曳引車;自用-小客車;遊覽車-大客車,121.065894,22.709799
107年09月13日 15時38分24秒,桃園市大溪區台七乙線11.4公里處(O107090101百吉所),死亡1;受傷0,大型重型2(250-550C.C.)-機車,121.334410,24.848873
107年09月13日 17時37分00秒,桃園市中壢區榮民路271號前0.0公尺,死亡1;受傷1,普通重型-機車;民營公車-大客車,121.261489,24.963987
107年09月13日 19時46分00秒,雲林縣水林鄉土厝村雲164公路(水林27A號電桿前),死亡1;受傷0,普通重型-機車,120.262262,23.569371
107年09月14日 11時15分00秒,高雄市岡山區村前峰路 / 高雄市岡山區前峰路,死亡1;受傷0,自用-小客車;普通重型-機車,120.281044,22.801455
107年09月14日 18時26分00秒,新竹市香山區海埔路183巷彩虹橋附近自行車道,死亡1;受傷0,腳踏自行車-慢車;腳踏自行車-慢車,120.914997,24.811067
107年09月14日 21時20分00秒,臺中市南屯區寶山里嶺東路109之3號前0.0公尺,死亡1;受傷0,普通重型-機車,120.612071,24.150511
107年09月14日 23時42分07秒,苗栗縣公館鄉國道1號 130公里670.0公尺處北側向內側,死亡2;受傷0,租賃車-小客車;乘客-人;自用-小客車;自用-小客車;營業用-大貨車,120.829238,24.536850
107年09月15日 04時11分00秒,高雄市橋頭區村典昌路典昌高幹18號前0.0公尺,死亡1;受傷0,普通重型-機車,120.268094,22.734571
107年09月15日 06時44分00秒,臺中市外埔區水美里溪底路前0.0公尺,死亡1;受傷0,普通重型-機車,120.634753,24.316398
107年09月15日 09時06分00秒,嘉義縣鹿草鄉西井村鹿環西路近電燈桿海豐1A分9ANO980GD46,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用),120.302054,23.412609
107年09月15日 10時06分00秒,澎湖縣馬公市西文里縣203線道路口 / 澎湖縣馬公市西文里澎22號道路口,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車,119.593472,23.568821
