發生年度,發生月份,發生日期,發生時間,事故類別名稱,處理單位名稱警局層,發生地點,天候名稱,光線名稱,道路類別-第1當事者-名稱,速限-第1當事者,道路型態大類別名稱,道路型態子類別名稱,事故位置大類別名稱,事故位置子類別名稱,路面狀況-路面鋪裝名稱,路面狀況-路面狀態名稱,路面狀況-路面缺陷名稱,道路障礙-障礙物名稱,道路障礙-視距品質名稱,道路障礙-視距名稱,號誌-號誌種類名稱,號誌-號誌動作名稱,車道劃分設施-分向設施大類別名稱,車道劃分設施-分向設施子類別名稱,車道劃分設施-分道設施-快車道或一般車道間名稱,車道劃分設施-分道設施-快慢車道間名稱,車道劃分設施-分道設施-路面邊線名稱,事故類型及型態大類別名稱,事故類型及型態子類別名稱,肇因研判大類別名稱-主要,肇因研判子類別名稱-主要,死亡受傷人數,當事者順位,當事者區分-類別-大類別名稱-車種,當事者區分-類別-子類別名稱-車種,當事者屬-性-別名稱,當事者事故發生時年齡,保護裝備名稱,行動電話或電腦或其他相類功能裝置名稱,當事者行動狀態大類別名稱,當事者行動狀態子類別名稱,車輛撞擊部位大類別名稱-最初,車輛撞擊部位子類別名稱-最初,車輛撞擊部位大類別名稱-其他,車輛撞擊部位子類別名稱-其他,肇因研判大類別名稱-個別,肇因研判子類別名稱-個別,肇事逃逸類別名稱-是否肇逃,經度,緯度
2022,1,20220101,023000,A1,雲林縣警察局,雲林縣虎尾鎮雲145公路路燈290570號,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,50,單路部分,直路,路段,路肩、路緣,柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,行車分向線,附標記,車道線(附標記),未繪設快慢車道分隔線,有,汽(機)車本身,撞號誌、標誌桿,駕駛人,未注意車前狀態,死亡1;受傷0,1,機車,普通重型,男,17,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,機車,前車頭,,,駕駛人,未注意車前狀態,否,120.411444,23.686485
2022,7,20220714,184500,A1,新北市政府警察局,新北市萬里區新北市萬里區台2線51.9公里處(往金山方向),晴,晨或暮光,省道,50,單路部分,彎曲路及附近,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,不良,彎道,無號誌,無號誌,中央分向島,寛式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,汽(機)車本身,撞護欄(樁),其他,不明原因肇事,死亡1;受傷0,1,機車,普通重型,女,22,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,機車,前車頭,機車,前車頭,其他,不明原因肇事,否,121.706558,25.174742
2022,7,20220714,184500,A1,新北市政府警察局,新北市萬里區新北市萬里區台2線51.9公里處(往金山方向),晴,晨或暮光,省道,50,單路部分,彎曲路及附近,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,不良,彎道,無號誌,無號誌,中央分向島,寛式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,汽(機)車本身,撞護欄(樁),其他,不明原因肇事,死亡1;受傷0,2,,,無或物(動物、堆置物),0,,,,,,,,,無(非車輛駕駛人因素),尚未發現肇事因素,否,121.706558,25.174742
2022,7,20220714,193400,A1,彰化縣警察局,彰化縣芳苑鄉信義村鎮海路前0.0公尺,晴,夜間(或隧道、地下道、涵洞)有照明,村里道路,30,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,不良,樹木、農作物,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,有,車與車,路口交岔撞,駕駛人,未依規定讓車,死亡1;受傷0,1,小貨車(含客、貨兩用),自用,男,49,不明,不明,車的狀態,向前直行中,汽車,前車頭,,,駕駛人,未依規定讓車,否,120.363664,23.893586
2022,7,20220714,193400,A1,彰化縣警察局,彰化縣芳苑鄉信義村鎮海路前0.0公尺,晴,夜間(或隧道、地下道、涵洞)有照明,村里道路,30,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,不良,樹木、農作物,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,有,車與車,路口交岔撞,駕駛人,未依規定讓車,死亡1;受傷0,2,機車,普通重型,男,79,不明,不明,車的狀態,向前直行中,機車,左側車身,,,駕駛人,未依規定減速,否,120.363664,23.893586
2022,7,20220714,195400,A1,臺中市政府警察局,臺中市烏日區三和里學田路 / 臺中市烏日區三和里高鐵路二段,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌(附設行人專用號誌),正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,側撞,駕駛人,右轉彎未依規定,死亡1;受傷0,1,大貨車,營業用,男,27,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,右轉彎,汽車,右側車身,,,駕駛人,右轉彎未依規定,否,120.607517,24.111886
2022,7,20220714,195400,A1,臺中市政府警察局,臺中市烏日區三和里學田路 / 臺中市烏日區三和里高鐵路二段,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌(附設行人專用號誌),正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,側撞,駕駛人,右轉彎未依規定,死亡1;受傷0,2,機車,普通重型,男,19,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,機車,左側車身,,,其他,不明原因肇事,否,120.607517,24.111886
2022,7,20220715,073900,A1,宜蘭縣政府警察局,宜蘭縣三星鄉上將路二段566號前,晴,日間自然光線,縣道,60,單路部分,彎曲路及附近,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,行車分向線,無標記,禁止變換車道線(無標記),未繪設快慢車道分隔線,有,汽(機)車本身,路上翻車、摔倒,駕駛人,超速失控,死亡1;受傷0,1,機車,普通重型,男,24,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,機車,左側車身,,,駕駛人,超速失控,否,121.727466,24.691322
2022,7,20220715,073900,A1,宜蘭縣政府警察局,宜蘭縣三星鄉上將路二段566號前,晴,日間自然光線,縣道,60,單路部分,彎曲路及附近,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,行車分向線,無標記,禁止變換車道線(無標記),未繪設快慢車道分隔線,有,汽(機)車本身,路上翻車、摔倒,駕駛人,超速失控,死亡1;受傷0,2,,,無或物(動物、堆置物),-1,,,,,,,,,無(非車輛駕駛人因素),尚未發現肇事因素,否,121.727466,24.691322
2022,7,20220715,080200,A1,彰化縣警察局,彰化縣鹿港鎮頭南里南勢巷 / 彰化縣鹿港鎮頭南里南勢巷,陰,日間自然光線,村里道路,30,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,路口交岔撞,駕駛人,未依規定讓車,死亡1;受傷0,1,小客車,自用,男,60,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,其他,不明,汽車,右側車身,駕駛人,未依規定讓車,否,120.456738,24.098188
2022,7,20220715,080200,A1,彰化縣警察局,彰化縣鹿港鎮頭南里南勢巷 / 彰化縣鹿港鎮頭南里南勢巷,陰,日間自然光線,村里道路,30,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,路口交岔撞,駕駛人,未依規定讓車,死亡1;受傷0,2,機車,普通重型,男,45,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,其他,不明,機車,前車頭,駕駛人,未依規定減速,否,120.456738,24.098188
2022,7,20220715,100300,A1,新北市政府警察局,新北市板橋區新北市板橋區光復橋路003005燈桿(往台北),晴,日間自然光線,市區道路,50,單路部分,橋樑,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,中央分向島,窄式無柵欄,車道線(無標記),未繪設快慢車道分隔線,有,人與汽(機)車,同向通行中,駕駛人,未注意車前狀態,死亡1;受傷0,1,大客車,民營公車,男,60,不明,不明,車的狀態,向前直行中,汽車,右前車頭(身),汽車,右前車頭(身),駕駛人,未注意車前狀態,否,121.479707,25.026104
2022,7,20220715,100300,A1,新北市政府警察局,新北市板橋區新北市板橋區光復橋路003005燈桿(往台北),晴,日間自然光線,市區道路,50,單路部分,橋樑,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,中央分向島,窄式無柵欄,車道線(無標記),未繪設快慢車道分隔線,有,人與汽(機)車,同向通行中,駕駛人,未注意車前狀態,死亡1;受傷0,2,人,行人,男,72,其他(無需使用保護裝備之人),非駕駛人,人的狀態,步行,其他,非汽(機)車,其他,非汽(機)車,行人(或乘客),其他引起事故之疏失或行為,否,121.479707,25.026104
2022,7,20220715,125700,A1,臺南市政府警察局,臺南市柳營區東昇里中山西路2段口 / 臺南市柳營區東昇里康樂街口,晴,日間自然光線,市區道路,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,閃光號誌,正常,單向禁止超車線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,車與車,路口交岔撞,駕駛人,未依規定讓車,死亡1;受傷2,1,機車,普通重型,女,73,未戴案全帽或未繫安全帶(未使用幼童安全椅),未使用,車的狀態,向前直行中,機車,右側車身,,,駕駛人,未依規定讓車,否,120.317304,23.277951
2022,7,20220715,125700,A1,臺南市政府警察局,臺南市柳營區東昇里中山西路2段口 / 臺南市柳營區東昇里康樂街口,晴,日間自然光線,市區道路,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,閃光號誌,正常,單向禁止超車線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,車與車,路口交岔撞,駕駛人,未依規定讓車,死亡1;受傷2,2,機車,大型重型1(550C.C.以上),男,18,未戴案全帽或未繫安全帶(未使用幼童安全椅),未使用,車的狀態,向前直行中,機車,前車頭,,,駕駛人,未依規定減速,否,120.317304,23.277951
2022,7,20220715,125700,A1,臺南市政府警察局,臺南市柳營區東昇里中山西路2段口 / 臺南市柳營區東昇里康樂街口,晴,日間自然光線,市區道路,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,閃光號誌,正常,單向禁止超車線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,車與車,路口交岔撞,駕駛人,未依規定讓車,死亡1;受傷2,3,人,乘客,男,18,未戴案全帽或未繫安全帶(未使用幼童安全椅),非駕駛人,人的狀態,其他,其他,非汽(機)車,,,無(非車輛駕駛人因素),尚未發現肇事因素,否,120.317304,23.277951
2022,7,20220715,143500,A1,臺南市政府警察局,臺南市柳營區太康里義士路三段、南109線道-路口,晴,日間自然光線,市區道路,50,交岔路,三岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,閃光號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,側撞,駕駛人,未依規定讓車,死亡1;受傷0,1,機車,普通重型,女,76,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,左轉彎,機車,前車頭,機車,右側車身,駕駛人,未依規定讓車,否,120.330356,23.291082
2022,7,20220715,143500,A1,臺南市政府警察局,臺南市柳營區太康里義士路三段、南109線道-路口,晴,日間自然光線,市區道路,50,交岔路,三岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,閃光號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,側撞,駕駛人,未依規定讓車,死亡1;受傷0,2,半聯結車,營業用,男,56,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,左側車身,汽車,左側車身,駕駛人,未依規定減速,否,120.330356,23.291082
2022,7,20220715,192600,A1,新北市政府警察局,新北市萬里區新北市萬里區台2線42.8K(萬里加投168號),陰,夜間(或隧道、地下道、涵洞)有照明,省道,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,中央分向島,窄式無柵欄,車道線(無標記),未繪設快慢車道分隔線,無,人與汽(機)車,穿越道路中,行人(或乘客),未依標誌、標線、號誌或手勢指揮穿越道路,死亡1;受傷0,1,人,行人,女,72,其他(無需使用保護裝備之人),非駕駛人,人的狀態,步行,其他,非汽(機)車,其他,非汽(機)車,行人(或乘客),未依標誌、標線、號誌或手勢指揮穿越道路,否,121.643373,25.215570
2022,7,20220715,192600,A1,新北市政府警察局,新北市萬里區新北市萬里區台2線42.8K(萬里加投168號),陰,夜間(或隧道、地下道、涵洞)有照明,省道,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,中央分向島,窄式無柵欄,車道線(無標記),未繪設快慢車道分隔線,無,人與汽(機)車,穿越道路中,行人(或乘客),未依標誌、標線、號誌或手勢指揮穿越道路,死亡1;受傷0,2,小貨車(含客、貨兩用),自用,男,40,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,前車頭,汽車,前車頭,駕駛人,超速失控,否,121.643373,25.215570
2022,7,20220715,192600,A1,高雄市政府警察局,高雄市左營區蓮潭路 / 高雄市左營區蓮潭路,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,40,交岔路,三岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,雙向禁止超車線,無標記,未繪設車道線,未繪設快慢車道分隔線,無,車與車,同向擦撞,駕駛人,違規超車,死亡1;受傷3,1,小客車,自用,男,37,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,右側車身,汽車,右側車身,駕駛人,違規超車,否,120.296600,22.686840
2022,7,20220715,192600,A1,高雄市政府警察局,高雄市左營區蓮潭路 / 高雄市左營區蓮潭路,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,40,交岔路,三岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,雙向禁止超車線,無標記,未繪設車道線,未繪設快慢車道分隔線,無,車與車,同向擦撞,駕駛人,違規超車,死亡1;受傷3,2,機車,普通重型,男,20,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,左轉彎,機車,左側車身,機車,左側車身,無(車輛駕駛人因素),尚未發現肇事因素,否,120.296600,22.686840
2022,7,20220715,192600,A1,高雄市政府警察局,高雄市左營區蓮潭路 / 高雄市左營區蓮潭路,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,40,交岔路,三岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,雙向禁止超車線,無標記,未繪設車道線,未繪設快慢車道分隔線,無,車與車,同向擦撞,駕駛人,違規超車,死亡1;受傷3,3,,,無或物(動物、堆置物),111,,,,,,,,,無(非車輛駕駛人因素),尚未發現肇事因素,否,120.296600,22.686840
2022,7,20220715,192600,A1,高雄市政府警察局,高雄市左營區蓮潭路 / 高雄市左營區蓮潭路,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,40,交岔路,三岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,雙向禁止超車線,無標記,未繪設車道線,未繪設快慢車道分隔線,無,車與車,同向擦撞,駕駛人,違規超車,死亡1;受傷3,4,人,行人,男,57,其他(無需使用保護裝備之人),非駕駛人,人的狀態,其他,其他,非汽(機)車,其他,非汽(機)車,無(非車輛駕駛人因素),尚未發現肇事因素,否,120.296600,22.686840
2022,7,20220715,192600,A1,高雄市政府警察局,高雄市左營區蓮潭路 / 高雄市左營區蓮潭路,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,40,交岔路,三岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,雙向禁止超車線,無標記,未繪設車道線,未繪設快慢車道分隔線,無,車與車,同向擦撞,駕駛人,違規超車,死亡1;受傷3,5,人,行人,男,45,其他(無需使用保護裝備之人),非駕駛人,人的狀態,其他,其他,非汽(機)車,其他,非汽(機)車,無(非車輛駕駛人因素),尚未發現肇事因素,否,120.296600,22.686840
2022,7,20220716,090800,A1,臺中市政府警察局,臺中市北屯區后庄里后庄路 / 臺中市北屯區后庄里后庄七街,晴,日間自然光線,市區道路,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,路口交岔撞,駕駛人,違反號誌管制或指揮,死亡1;受傷1,1,小客車,租賃車,男,33,不明,不明,車的狀態,向前直行中,汽車,前車頭,,,駕駛人,違反號誌管制或指揮,否,120.655893,24.190643
2022,7,20220716,090800,A1,臺中市政府警察局,臺中市北屯區后庄里后庄路 / 臺中市北屯區后庄里后庄七街,晴,日間自然光線,市區道路,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,路口交岔撞,駕駛人,違反號誌管制或指揮,死亡1;受傷1,2,機車,普通重型,男,61,戴安全帽或繫安全帶(使用幼童安全椅),不明,車的狀態,向前直行中,機車,右側車身,,,無(車輛駕駛人因素),尚未發現肇事因素,否,120.655893,24.190643
2022,7,20220716,090800,A1,臺中市政府警察局,臺中市北屯區后庄里后庄路 / 臺中市北屯區后庄里后庄七街,晴,日間自然光線,市區道路,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,路口交岔撞,駕駛人,違反號誌管制或指揮,死亡1;受傷1,3,小貨車(含客、貨兩用),自用,男,20,不明,不明,車的狀態,靜止(引擎熄火),汽車,後車尾,,,無(車輛駕駛人因素),尚未發現肇事因素,否,120.655893,24.190643
2022,7,20220716,090800,A1,臺中市政府警察局,臺中市北屯區后庄里后庄路 / 臺中市北屯區后庄里后庄七街,晴,日間自然光線,市區道路,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,路口交岔撞,駕駛人,違反號誌管制或指揮,死亡1;受傷1,4,小貨車(含客、貨兩用),自用,男,63,不明,不明,車的狀態,靜止(引擎熄火),汽車,左側車身,,,無(車輛駕駛人因素),尚未發現肇事因素,否,120.655893,24.190643
